date,time,outdoor temperature,indoor temperature 1,indoor temperature 2,indoor temperature 3,indoor temperature 4,indoor temperature 5,indoor temperature 6,setpoint 1,setpoint 2,setpoint 3,setpoint 4,setpoint 5,setpoint 6
1/21/2022,0:10,25.34,65,65,65,65,65,65,0,71,71,0,71,0
1/21/2022,0:10,25.34,65,65,65,65,65,65,120,74,74,120,74,120
1/21/2022,0:16,25.34,62.64370613,69.90158011,69.71687601,62.31631116,69.90473869,63.03270633,0,71,71,0,71,0
1/21/2022,0:16,25.34,62.64370613,69.90158011,69.71687601,62.31631116,69.90473869,63.03270633,120,74,74,120,74,120
1/21/2022,0:21,25.34,61.01581009,70.99999986,70.99999984,60.40642856,70.99999986,61.67846329,0,71,71,0,71,0
1/21/2022,0:21,25.34,61.01581009,70.99999986,70.99999984,60.40642856,70.99999986,61.67846329,120,74,74,120,74,120
1/21/2022,0:26,25.34,60.71991375,70.99999993,70.99999833,60.097057,70.99999993,61.40312339,0,71,71,0,71,0
1/21/2022,0:26,25.34,60.71991375,70.99999993,70.99999833,60.097057,70.99999993,61.40312339,120,74,74,120,74,120
1/21/2022,0:33,25.34,60.66630735,70.99999817,70.99994892,60.04102458,70.9999982,61.34812535,0,71,71,0,71,0
1/21/2022,0:33,25.34,60.66630735,70.99999817,70.99994892,60.04102458,70.9999982,61.34812535,120,74,74,120,74,120
1/21/2022,0:37,25.34,59.79539921,70.99999994,70.99999857,59.03013417,70.99999994,60.58593799,0,71,71,0,71,0
1/21/2022,0:37,25.34,59.79539921,70.99999994,70.99999857,59.03013417,70.99999994,60.58593799,120,74,74,120,74,120
1/21/2022,0:42,25.34,59.20785481,71,70.99999996,58.35856116,71,60.08588255,0,71,71,0,71,0
1/21/2022,0:42,25.34,59.20785481,71,70.99999996,58.35856116,71,60.08588255,120,74,74,120,74,120
1/21/2022,0:45,25.34,58.90060313,71,71,58.01642306,71,59.82373504,0,71,71,0,71,0
1/21/2022,0:45,25.34,58.90060313,71,71,58.01642306,71,59.82373504,120,74,74,120,74,120
1/21/2022,0:50,25.34,58.62404498,71,71,57.72340417,71,59.58575039,0,71,71,0,71,0
1/21/2022,0:50,25.34,58.62404498,71,71,57.72340417,71,59.58575039,120,74,74,120,74,120
1/21/2022,0:55,25.34,58.44854862,71,71,57.54818249,71,59.42487954,0,71,71,0,71,0
1/21/2022,0:55,25.34,58.44854862,71,71,57.54818249,71,59.42487954,120,74,74,120,74,120
1/21/2022,1:00,25.34,58.33188625,71,71,57.43708346,71,59.30913196,0,71,71,0,71,0
1/21/2022,1:00,25.34,58.33188625,71,71,57.43708346,71,59.30913196,120,74,74,120,74,120
1/21/2022,1:05,25.34,58.24909751,71,71,57.35998102,71,59.22207573,0,71,71,0,71,0
1/21/2022,1:05,25.34,58.24909751,71,71,57.35998102,71,59.22207573,120,74,74,120,74,120
1/21/2022,1:10,25.34,58.18712107,71,71,57.30251455,71,59.15507541,0,71,71,0,71,0
1/21/2022,1:10,25.34,58.18712107,71,71,57.30251455,71,59.15507541,120,74,74,120,74,120
1/21/2022,1:15,25.34,58.13926831,71,71,57.25824231,71,59.1028504,0,71,71,0,71,0
1/21/2022,1:15,25.34,58.13926831,71,71,57.25824231,71,59.1028504,120,74,74,120,74,120
1/21/2022,1:20,25.34,58.10145679,71,71,57.22343715,71,59.06150712,0,71,71,0,71,0
1/21/2022,1:20,25.34,58.10145679,71,71,57.22343715,71,59.06150712,120,74,74,120,74,120
1/21/2022,1:25,25.34,58.07075622,71,71,57.19529433,71,59.02803537,0,71,71,0,71,0
1/21/2022,1:25,25.34,58.07075622,71,71,57.19529433,71,59.02803537,120,74,74,120,74,120
1/21/2022,1:30,25.34,58.04530612,71,71,57.1720466,71,59.0003901,0,71,71,0,71,0
1/21/2022,1:30,25.34,58.04530612,71,71,57.1720466,71,59.0003901,120,74,74,120,74,120
1/21/2022,1:35,25.34,58.02377962,71,71,57.15241034,71,58.97713188,0,71,71,0,71,0
1/21/2022,1:35,25.34,58.02377962,71,71,57.15241034,71,58.97713188,120,74,74,120,74,120
1/21/2022,1:40,25.34,58.00512702,71,71,57.13533931,71,58.95718177,0,71,71,0,71,0
1/21/2022,1:40,25.34,58.00512702,71,71,57.13533931,71,58.95718177,120,74,74,120,74,120
1/21/2022,1:45,25.34,57.98876805,71,71,57.12031204,71,58.93986922,0,71,71,0,71,0
1/21/2022,1:45,25.34,57.98876805,71,71,57.12031204,71,58.93986922,120,74,74,120,74,120
1/21/2022,1:50,25.34,57.97428416,71,71,57.10695887,71,58.92470164,0,71,71,0,71,0
1/21/2022,1:50,25.34,57.97428416,71,71,57.10695887,71,58.92470164,120,74,74,120,74,120
1/21/2022,1:55,25.34,57.9612724,71,71,57.09489235,71,58.91124921,0,71,71,0,71,0
1/21/2022,1:55,25.34,57.9612724,71,71,57.09489235,71,58.91124921,120,74,74,120,74,120
1/21/2022,2:00,25.34,57.94953132,71,71,57.08394881,71,58.8992465,0,71,71,0,71,0
1/21/2022,2:00,25.34,57.94953132,71,71,57.08394881,71,58.8992465,120,74,74,120,74,120
1/21/2022,2:05,25.34,57.9388949,71,71,57.07398972,71,58.88848075,0,71,71,0,71,0
1/21/2022,2:05,25.34,57.9388949,71,71,57.07398972,71,58.88848075,120,74,74,120,74,120
1/21/2022,2:10,25.34,57.92915943,71,71,57.0648147,71,58.87873822,0,71,71,0,71,0
1/21/2022,2:10,25.34,57.92915943,71,71,57.0648147,71,58.87873822,120,74,74,120,74,120
1/21/2022,2:15,25.34,57.92023416,71,71,57.05635263,71,58.8698926,0,71,71,0,71,0
1/21/2022,2:15,25.34,57.92023416,71,71,57.05635263,71,58.8698926,120,74,74,120,74,120
1/21/2022,2:20,25.34,57.91203637,71,71,57.04853722,71,58.8618362,0,71,71,0,71,0
1/21/2022,2:20,25.34,57.91203637,71,71,57.04853722,71,58.8618362,120,74,74,120,74,120
1/21/2022,2:25,25.34,57.90444457,71,71,57.04125152,71,58.854447,0,71,71,0,71,0
1/21/2022,2:25,25.34,57.90444457,71,71,57.04125152,71,58.854447,120,74,74,120,74,120
1/21/2022,2:30,25.34,57.89741071,71,71,57.03446226,71,58.8476564,0,71,71,0,71,0
1/21/2022,2:30,25.34,57.89741071,71,71,57.03446226,71,58.8476564,120,74,74,120,74,120
1/21/2022,2:35,25.34,57.89088722,71,71,57.02813347,71,58.84140277,0,71,71,0,71,0
1/21/2022,2:35,25.34,57.89088722,71,71,57.02813347,71,58.84140277,120,74,74,120,74,120
1/21/2022,2:40,25.34,57.88479423,71,71,57.02218817,71,58.83560925,0,71,71,0,71,0
1/21/2022,2:40,25.34,57.88479423,71,71,57.02218817,71,58.83560925,120,74,74,120,74,120
1/21/2022,2:45,25.34,57.87910344,71,71,57.01660771,71,58.83023489,0,71,71,0,71,0
1/21/2022,2:45,25.34,57.87910344,71,71,57.01660771,71,58.83023489,120,74,74,120,74,120
1/21/2022,2:50,25.34,57.87378498,71,71,57.01136975,71,58.82524149,0,71,71,0,71,0
1/21/2022,2:50,25.34,57.87378498,71,71,57.01136975,71,58.82524149,120,74,74,120,74,120
1/21/2022,2:55,25.34,57.86878326,71,71,57.0064202,71,58.82057762,0,71,71,0,71,0
1/21/2022,2:55,25.34,57.86878326,71,71,57.0064202,71,58.82057762,120,74,74,120,74,120
1/21/2022,3:00,25.34,57.86408069,71,71,57.00174789,71,58.81621745,0,71,71,0,71,0
1/21/2022,3:00,25.34,57.86408069,71,71,57.00174789,71,58.81621745,120,74,74,120,74,120
1/21/2022,3:05,25.34,57.85965759,71,71,56.99733809,71,58.81213612,0,71,71,0,71,0
1/21/2022,3:05,25.34,57.85965759,71,71,56.99733809,71,58.81213612,120,74,74,120,74,120
1/21/2022,3:10,25.34,57.85547382,71,71,56.99315126,71,58.80829784,0,71,71,0,71,0
1/21/2022,3:10,25.34,57.85547382,71,71,56.99315126,71,58.80829784,120,74,74,120,74,120
1/21/2022,3:15,25.34,57.85151818,71,71,56.98918045,71,58.80468575,0,71,71,0,71,0
1/21/2022,3:15,25.34,57.85151818,71,71,56.98918045,71,58.80468575,120,74,74,120,74,120
1/21/2022,3:20,25.34,57.84777728,71,71,56.98541555,71,58.80128316,0,71,71,0,71,0
1/21/2022,3:20,25.34,57.84777728,71,71,56.98541555,71,58.80128316,120,74,74,120,74,120
1/21/2022,3:25,25.34,57.84422134,71,71,56.98182673,71,58.79806437,0,71,71,0,71,0
1/21/2022,3:25,25.34,57.84422134,71,71,56.98182673,71,58.79806437,120,74,74,120,74,120
1/21/2022,3:30,25.34,57.84084311,71,71,56.97840964,71,58.79501814,0,71,71,0,71,0
1/21/2022,3:30,25.34,57.84084311,71,71,56.97840964,71,58.79501814,120,74,74,120,74,120
1/21/2022,3:35,25.34,57.83763331,71,71,56.9751571,71,58.79213299,0,71,71,0,71,0
1/21/2022,3:35,25.34,57.83763331,71,71,56.9751571,71,58.79213299,120,74,74,120,74,120
1/21/2022,3:40,25.34,57.83456928,71,71,56.97204607,71,58.78938999,0,71,71,0,71,0
1/21/2022,3:40,25.34,57.83456928,71,71,56.97204607,71,58.78938999,120,74,74,120,74,120
1/21/2022,3:45,25.34,57.83164635,71,71,56.96907381,71,58.78678152,0,71,71,0,71,0
1/21/2022,3:45,25.34,57.83164635,71,71,56.96907381,71,58.78678152,120,74,74,120,74,120
1/21/2022,3:50,25.34,57.82885794,71,71,56.96623516,71,58.78429951,0,71,71,0,71,0
1/21/2022,3:50,25.34,57.82885794,71,71,56.96623516,71,58.78429951,120,74,74,120,74,120
1/21/2022,3:55,25.34,57.82618646,71,71,56.96351188,71,58.78192969,0,71,71,0,71,0
1/21/2022,3:55,25.34,57.82618646,71,71,56.96351188,71,58.78192969,120,74,74,120,74,120
1/21/2022,4:00,25.34,57.82362888,71,71,56.96090234,71,58.77966681,0,71,71,0,71,0
1/21/2022,4:00,25.34,57.82362888,71,71,56.96090234,71,58.77966681,120,74,74,120,74,120
1/21/2022,4:05,25.34,57.8211805,71,71,56.95840272,71,58.77750509,0,71,71,0,71,0
1/21/2022,4:05,25.34,57.8211805,71,71,56.95840272,71,58.77750509,120,74,74,120,74,120
1/21/2022,4:10,25.34,57.81882736,71,71,56.95599836,71,58.77543354,0,71,71,0,71,0
1/21/2022,4:10,25.34,57.81882736,71,71,56.95599836,71,58.77543354,120,74,74,120,74,120
1/21/2022,4:15,25.34,57.81656756,71,71,56.95368833,71,58.77344848,0,71,71,0,71,0
1/21/2022,4:15,25.34,57.81656756,71,71,56.95368833,71,58.77344848,120,74,74,120,74,120
1/21/2022,4:20,25.34,57.81439767,71,71,56.95146979,71,58.77154572,0,71,71,0,71,0
1/21/2022,4:20,25.34,57.81439767,71,71,56.95146979,71,58.77154572,120,74,74,120,74,120
1/21/2022,4:25,25.34,57.81230642,71,71,56.94933075,71,58.76971661,0,71,71,0,71,0
1/21/2022,4:25,25.34,57.81230642,71,71,56.94933075,71,58.76971661,120,74,74,120,74,120
1/21/2022,4:30,25.34,57.81029265,71,71,56.94727075,71,58.76795855,0,71,71,0,71,0
1/21/2022,4:30,25.34,57.81029265,71,71,56.94727075,71,58.76795855,120,74,74,120,74,120
1/21/2022,4:35,25.34,57.80835386,71,71,56.94528769,71,58.76626842,0,71,71,0,71,0
1/21/2022,4:35,25.34,57.80835386,71,71,56.94528769,71,58.76626842,120,74,74,120,74,120
1/21/2022,4:40,25.34,57.80648076,71,71,56.94337158,71,58.7646393,0,71,71,0,71,0
1/21/2022,4:40,25.34,57.80648076,71,71,56.94337158,71,58.7646393,120,74,74,120,74,120
1/21/2022,4:45,25.34,57.80467275,71,71,56.94152232,71,58.76306934,0,71,71,0,71,0
1/21/2022,4:45,25.34,57.80467275,71,71,56.94152232,71,58.76306934,120,74,74,120,74,120
1/21/2022,4:50,25.34,57.80292792,71,71,56.93973832,71,58.7615562,0,71,71,0,71,0
1/21/2022,4:50,25.34,57.80292792,71,71,56.93973832,71,58.7615562,120,74,74,120,74,120
1/21/2022,4:55,25.34,57.80123858,71,71,56.93801119,71,58.76009421,0,71,71,0,71,0
1/21/2022,4:55,25.34,57.80123858,71,71,56.93801119,71,58.76009421,120,74,74,120,74,120
1/21/2022,5:00,25.34,57.79964543,71,71,56.93638127,71,58.75871891,0,71,71,0,71,0
1/21/2022,5:00,25.34,57.79964543,71,71,56.93638127,71,58.75871891,120,74,74,120,74,120
1/21/2022,5:05,25.34,57.79814434,71,71,56.93484529,71,58.75742668,0,71,71,0,71,0
1/21/2022,5:05,25.34,57.79814434,71,71,56.93484529,71,58.75742668,120,74,74,120,74,120
1/21/2022,5:10,25.34,57.79665034,71,71,56.93331749,71,58.75614429,0,71,71,0,71,0
1/21/2022,5:10,25.34,57.79665034,71,71,56.93331749,71,58.75614429,120,74,74,120,74,120
1/21/2022,5:15,25.34,57.79518913,71,71,56.93182223,71,58.75489346,0,71,71,0,71,0
1/21/2022,5:15,25.34,57.79518913,71,71,56.93182223,71,58.75489346,120,74,74,120,74,120
1/21/2022,5:20,25.34,57.79378904,71,71,56.93038995,71,58.7536967,0,71,71,0,71,0
1/21/2022,5:20,25.34,57.79378904,71,71,56.93038995,71,58.7536967,120,74,74,120,74,120
1/21/2022,5:25,25.34,57.79243957,71,71,56.92900996,71,58.75254572,0,71,71,0,71,0
1/21/2022,5:25,25.34,57.79243957,71,71,56.92900996,71,58.75254572,120,74,74,120,74,120
1/21/2022,5:30,25.34,57.79112822,71,71,56.92766953,71,58.75142878,0,71,71,0,71,0
1/21/2022,5:30,25.34,57.79112822,71,71,56.92766953,71,58.75142878,120,74,74,120,74,120
1/21/2022,5:35,25.34,57.78984959,71,71,56.92636318,71,58.75034034,0,71,71,0,71,0
1/21/2022,5:35,25.34,57.78984959,71,71,56.92636318,71,58.75034034,120,74,74,120,74,120
1/21/2022,5:40,25.34,57.78860042,71,71,56.92508736,71,58.74927801,0,71,71,0,71,0
1/21/2022,5:40,25.34,57.78860042,71,71,56.92508736,71,58.74927801,120,74,74,120,74,120
1/21/2022,5:45,25.34,57.78738168,71,71,56.9238436,71,58.74824208,0,71,71,0,71,0
1/21/2022,5:45,25.34,57.78738168,71,71,56.9238436,71,58.74824208,120,74,74,120,74,120
1/21/2022,5:50,25.34,57.78619362,71,71,56.92263233,71,58.74723268,0,71,71,0,71,0
1/21/2022,5:50,25.34,57.78619362,71,71,56.92263233,71,58.74723268,120,74,74,120,74,120
1/21/2022,5:55,25.34,57.78503338,71,71,56.92145022,71,58.74624818,0,71,71,0,71,0
1/21/2022,5:55,25.34,57.78503338,71,71,56.92145022,71,58.74624818,120,74,74,120,74,120
1/21/2022,6:00,25.34,57.78390084,71,71,56.92029737,71,58.74528799,0,71,71,0,71,0
1/21/2022,6:00,25.34,57.78390084,71,71,56.92029737,71,58.74528799,120,74,74,120,74,120
1/21/2022,6:05,25.34,57.78279576,71,71,56.91917356,71,58.74435169,0,71,71,0,71,0
1/21/2022,6:05,25.34,57.78279576,71,71,56.91917356,71,58.74435169,120,74,74,120,74,120
1/21/2022,6:10,25.34,57.78171551,71,71,56.91807571,71,58.74343768,0,71,71,0,71,0
1/21/2022,6:10,25.34,57.78171551,71,71,56.91807571,71,58.74343768,120,74,74,120,74,120
1/21/2022,6:15,25.34,57.78066008,71,71,56.91700403,71,58.74254543,0,71,71,0,71,0
1/21/2022,6:15,25.34,57.78066008,71,71,56.91700403,71,58.74254543,120,74,74,120,74,120
1/21/2022,6:20,25.34,57.77962938,71,71,56.91595845,71,58.74167465,0,71,71,0,71,0
1/21/2022,6:20,25.34,57.77962938,71,71,56.91595845,71,58.74167465,120,74,74,120,74,120
1/21/2022,6:25,25.34,57.77862108,71,71,56.91493622,71,58.74082395,0,71,71,0,71,0
1/21/2022,6:25,25.34,57.77862108,71,71,56.91493622,71,58.74082395,120,74,74,120,74,120
1/21/2022,6:30,25.34,57.77763517,71,71,56.91393753,71,58.73999284,0,71,71,0,71,0
1/21/2022,6:30,25.34,57.77763517,71,71,56.91393753,71,58.73999284,120,74,74,120,74,120
1/21/2022,6:35,25.34,57.77667158,71,71,56.91296234,71,58.73918108,0,71,71,0,71,0
1/21/2022,6:35,25.34,57.77667158,71,71,56.91296234,71,58.73918108,120,74,74,120,74,120
1/21/2022,6:40,25.34,57.77572819,71,71,56.91200814,71,58.73838742,0,71,71,0,71,0
1/21/2022,6:40,25.34,57.77572819,71,71,56.91200814,71,58.73838742,120,74,74,120,74,120
1/21/2022,6:45,25.34,57.77480498,71,71,56.9110751,71,58.7376114,0,71,71,0,71,0
1/21/2022,6:45,25.34,57.77480498,71,71,56.9110751,71,58.7376114,120,74,74,120,74,120
1/21/2022,6:50,25.34,57.77390194,71,71,56.91016322,71,58.73685284,0,71,71,0,71,0
1/21/2022,6:50,25.34,57.77390194,71,71,56.91016322,71,58.73685284,120,74,74,120,74,120
1/21/2022,6:55,25.34,57.77301712,71,71,56.90927022,71,58.7361106,0,71,71,0,71,0
1/21/2022,6:55,25.34,57.77301712,71,71,56.90927022,71,58.7361106,120,74,74,120,74,120
1/21/2022,7:00,25.34,57.77215052,71,71,56.90839627,71,58.73538427,0,71,71,0,71,0
1/21/2022,7:00,25.34,57.77215052,71,71,56.90839627,71,58.73538427,120,74,74,120,74,120
1/21/2022,7:05,25.34,57.77130216,71,71,56.90754139,71,58.7346737,0,71,71,0,71,0
1/21/2022,7:05,25.34,57.77130216,71,71,56.90754139,71,58.7346737,120,74,74,120,74,120
1/21/2022,7:10,25.34,57.77047026,71,71,56.90670352,71,58.73397788,0,71,71,0,71,0
1/21/2022,7:10,25.34,57.77047026,71,71,56.90670352,71,58.73397788,120,74,74,120,74,120
1/21/2022,7:15,25.34,57.76965485,71,71,56.90588284,71,58.73329644,0,71,71,0,71,0
1/21/2022,7:15,25.34,57.76965485,71,71,56.90588284,71,58.73329644,120,74,74,120,74,120
1/21/2022,7:20,25.34,57.76885596,71,71,56.9050794,71,58.73262925,0,71,71,0,71,0
1/21/2022,7:20,25.34,57.76885596,71,71,56.9050794,71,58.73262925,120,74,74,120,74,120
1/21/2022,7:25,25.34,57.76807199,71,71,56.90429133,71,58.73197543,0,71,71,0,71,0
1/21/2022,7:25,25.34,57.76807199,71,71,56.90429133,71,58.73197543,120,74,74,120,74,120
1/21/2022,7:30,25.34,57.76730297,71,71,56.90351881,71,58.73133462,0,71,71,0,71,0
1/21/2022,7:30,25.34,57.76730297,71,71,56.90351881,71,58.73133462,120,74,74,120,74,120
1/21/2022,7:35,25.34,57.76654897,71,71,56.90276191,71,58.73070675,0,71,71,0,71,0
1/21/2022,7:35,25.34,57.76654897,71,71,56.90276191,71,58.73070675,120,74,74,120,74,120
1/21/2022,7:40,25.34,57.76580852,71,71,56.90201894,71,58.73009101,0,71,71,0,71,0
1/21/2022,7:40,25.34,57.76580852,71,71,56.90201894,71,58.73009101,120,74,74,120,74,120
1/21/2022,7:45,25.34,57.76508167,71,71,56.90129008,71,58.72948709,0,71,71,0,71,0
1/21/2022,7:45,25.34,57.76508167,71,71,56.90129008,71,58.72948709,120,74,74,120,74,120
1/21/2022,7:50,25.34,57.7643685,71,71,56.90057543,71,58.72889494,0,71,71,0,71,0
1/21/2022,7:50,25.34,57.7643685,71,71,56.90057543,71,58.72889494,120,74,74,120,74,120
1/21/2022,7:55,25.34,57.76366769,71,71,56.89987344,71,58.72831382,0,71,71,0,71,0
1/21/2022,7:55,25.34,57.76366769,71,71,56.89987344,71,58.72831382,120,74,74,120,74,120
1/21/2022,8:00,25.34,57.76297929,71,71,56.89918429,71,58.72774349,0,71,71,0,71,0
1/21/2022,8:00,25.34,57.76297929,71,71,56.89918429,71,58.72774349,120,74,74,120,74,120
1/21/2022,8:05,25.34,57.76230339,71,71,56.89850812,71,58.72718388,0,71,71,0,71,0
1/21/2022,8:05,25.34,57.76230339,71,71,56.89850812,71,58.72718388,120,74,74,120,74,120
1/21/2022,8:10,25.34,57.76163879,71,71,56.89784348,71,58.72663436,0,71,71,0,71,0
1/21/2022,8:10,25.34,57.76163879,71,71,56.89784348,71,58.72663436,120,74,74,120,74,120
1/21/2022,8:15,25.34,57.76098556,71,71,56.89719059,71,58.72609468,0,71,71,0,71,0
1/21/2022,8:15,25.34,57.76098556,71,71,56.89719059,71,58.72609468,120,74,74,120,74,120
1/21/2022,8:20,25.34,57.76034379,71,71,56.89654957,71,58.72556482,0,71,71,0,71,0
1/21/2022,8:20,25.34,57.76034379,71,71,56.89654957,71,58.72556482,120,74,74,120,74,120
1/21/2022,8:25,25.34,57.75971239,71,71,56.89591912,71,58.7250442,0,71,71,0,71,0
1/21/2022,8:25,25.34,57.75971239,71,71,56.89591912,71,58.7250442,120,74,74,120,74,120
1/21/2022,8:30,25.34,57.75909142,71,71,56.89529942,71,58.7245326,0,71,71,0,71,0
1/21/2022,8:30,25.34,57.75909142,71,71,56.89529942,71,58.7245326,120,74,74,120,74,120
1/21/2022,8:35,25.34,57.75848101,71,71,56.89469064,71,58.72403002,0,71,71,0,71,0
1/21/2022,8:35,25.34,57.75848101,71,71,56.89469064,71,58.72403002,120,74,74,120,74,120
1/21/2022,8:40,25.34,57.75788013,71,71,56.89409156,71,58.72353592,0,71,71,0,71,0
1/21/2022,8:40,25.34,57.75788013,71,71,56.89409156,71,58.72353592,120,74,74,120,74,120
1/21/2022,8:45,25.34,57.75728887,71,71,56.89350238,71,58.72305012,0,71,71,0,71,0
1/21/2022,8:45,25.34,57.75728887,71,71,56.89350238,71,58.72305012,120,74,74,120,74,120
1/21/2022,8:50,25.34,57.75670736,71,71,56.89292326,71,58.72257262,0,71,71,0,71,0
1/21/2022,8:50,25.34,57.75670736,71,71,56.89292326,71,58.72257262,120,74,74,120,74,120
1/21/2022,8:55,25.34,57.75613464,71,71,56.89235307,71,58.72210294,0,71,71,0,71,0
1/21/2022,8:55,25.34,57.75613464,71,71,56.89235307,71,58.72210294,120,74,74,120,74,120
1/21/2022,9:00,25.34,57.75557082,71,71,56.89179203,71,58.72164091,0,71,71,0,71,0
1/21/2022,9:00,25.34,57.75557082,71,71,56.89179203,71,58.72164091,120,74,74,120,74,120
1/21/2022,9:05,25.34,57.75501602,71,71,56.89124028,71,58.72118655,0,71,71,0,71,0
1/21/2022,9:05,25.34,57.75501602,71,71,56.89124028,71,58.72118655,120,74,74,120,74,120
1/21/2022,9:10,25.34,57.75446937,71,71,56.89069679,71,58.72073942,0,71,71,0,71,0
1/21/2022,9:10,25.34,57.75446937,71,71,56.89069679,71,58.72073942,120,74,74,120,74,120
1/21/2022,9:15,25.34,57.75393097,71,71,56.89016177,71,58.72029936,0,71,71,0,71,0
1/21/2022,9:15,25.34,57.75393097,71,71,56.89016177,71,58.72029936,120,74,74,120,74,120
1/21/2022,9:20,25.34,57.75340095,71,71,56.88963538,71,58.7198664,0,71,71,0,71,0
1/21/2022,9:20,25.34,57.75340095,71,71,56.88963538,71,58.7198664,120,74,74,120,74,120
1/21/2022,9:25,25.34,57.7528785,71,71,56.88911665,71,58.71944016,0,71,71,0,71,0
1/21/2022,9:25,25.34,57.7528785,71,71,56.88911665,71,58.71944016,120,74,74,120,74,120
1/21/2022,9:30,25.34,57.75236371,71,71,56.88860577,71,58.71902047,0,71,71,0,71,0
1/21/2022,9:30,25.34,57.75236371,71,71,56.88860577,71,58.71902047,120,74,74,120,74,120
1/21/2022,9:35,25.34,57.75185674,71,71,56.88810293,71,58.71860738,0,71,71,0,71,0
1/21/2022,9:35,25.34,57.75185674,71,71,56.88810293,71,58.71860738,120,74,74,120,74,120
1/21/2022,9:40,25.34,57.75135681,71,71,56.88760721,71,58.71820053,0,71,71,0,71,0
1/21/2022,9:40,25.34,57.75135681,71,71,56.88760721,71,58.71820053,120,74,74,120,74,120
1/21/2022,9:45,25.34,57.75086404,71,71,56.88711882,71,58.71779978,0,71,71,0,71,0
1/21/2022,9:45,25.34,57.75086404,71,71,56.88711882,71,58.71779978,120,74,74,120,74,120
1/21/2022,9:50,25.34,57.75037856,71,71,56.88663791,71,58.71740517,0,71,71,0,71,0
1/21/2022,9:50,25.34,57.75037856,71,71,56.88663791,71,58.71740517,120,74,74,120,74,120
1/21/2022,9:55,25.34,57.74989967,71,71,56.88616365,71,58.71701638,0,71,71,0,71,0
1/21/2022,9:55,25.34,57.74989967,71,71,56.88616365,71,58.71701638,120,74,74,120,74,120
1/21/2022,10:00,25.34,57.74942746,71,71,56.88569624,71,58.71663328,0,71,71,0,71,0
1/21/2022,10:00,25.34,57.74942746,71,71,56.88569624,71,58.71663328,120,74,74,120,74,120
1/21/2022,10:05,25.34,57.74896209,71,71,56.88523583,71,58.71625592,0,71,71,0,71,0
1/21/2022,10:05,25.34,57.74896209,71,71,56.88523583,71,58.71625592,120,74,74,120,74,120
1/21/2022,10:10,25.34,57.74850289,71,71,56.88478164,71,58.715884,0,71,71,0,71,0
1/21/2022,10:10,25.34,57.74850289,71,71,56.88478164,71,58.715884,120,74,74,120,74,120
1/21/2022,10:15,25.34,57.74804996,71,71,56.88433386,71,58.7155174,0,71,71,0,71,0
1/21/2022,10:15,25.34,57.74804996,71,71,56.88433386,71,58.7155174,120,74,74,120,74,120
1/21/2022,10:20,25.34,57.74760344,71,71,56.88389265,71,58.71515617,0,71,71,0,71,0
1/21/2022,10:20,25.34,57.74760344,71,71,56.88389265,71,58.71515617,120,74,74,120,74,120
1/21/2022,10:25,25.34,57.74716271,71,71,56.88345728,71,58.71480004,0,71,71,0,71,0
1/21/2022,10:25,25.34,57.74716271,71,71,56.88345728,71,58.71480004,120,74,74,120,74,120
1/21/2022,10:30,25.34,57.74672788,71,71,56.88302792,71,58.7144489,0,71,71,0,71,0
1/21/2022,10:30,25.34,57.74672788,71,71,56.88302792,71,58.7144489,120,74,74,120,74,120
1/21/2022,10:35,25.34,57.74629909,71,71,56.88260474,71,58.7141028,0,71,71,0,71,0
1/21/2022,10:35,25.34,57.74629909,71,71,56.88260474,71,58.7141028,120,74,74,120,74,120
1/21/2022,10:40,25.34,57.74587574,71,71,56.88218705,71,58.71376149,0,71,71,0,71,0
1/21/2022,10:40,25.34,57.74587574,71,71,56.88218705,71,58.71376149,120,74,74,120,74,120
1/21/2022,10:45,25.34,57.74545795,71,71,56.88177502,71,58.71342486,0,71,71,0,71,0
1/21/2022,10:45,25.34,57.74545795,71,71,56.88177502,71,58.71342486,120,74,74,120,74,120
1/21/2022,10:50,25.34,57.74504585,71,71,56.88136881,71,58.71309297,0,71,71,0,71,0
1/21/2022,10:50,25.34,57.74504585,71,71,56.88136881,71,58.71309297,120,74,74,120,74,120
1/21/2022,10:55,25.34,57.74463889,71,71,56.88096777,71,58.7127656,0,71,71,0,71,0
1/21/2022,10:55,25.34,57.74463889,71,71,56.88096777,71,58.7127656,120,74,74,120,74,120
1/21/2022,11:00,25.34,57.74423718,71,71,56.88057208,71,58.71244264,0,71,71,0,71,0
1/21/2022,11:00,25.34,57.74423718,71,71,56.88057208,71,58.71244264,120,74,74,120,74,120
1/21/2022,11:05,25.34,57.74384084,71,71,56.88018188,71,58.71212414,0,71,71,0,71,0
1/21/2022,11:05,25.34,57.74384084,71,71,56.88018188,71,58.71212414,120,74,74,120,74,120
1/21/2022,11:10,25.34,57.74344937,71,71,56.87979656,71,58.7118099,0,71,71,0,71,0
1/21/2022,11:10,25.34,57.74344937,71,71,56.87979656,71,58.7118099,120,74,74,120,74,120
1/21/2022,11:15,25.34,57.74306285,71,71,56.8794163,71,58.71149982,0,71,71,0,71,0
1/21/2022,11:15,25.34,57.74306285,71,71,56.8794163,71,58.71149982,120,74,74,120,74,120
1/21/2022,11:20,25.34,57.74268143,71,71,56.87904123,71,58.71119396,0,71,71,0,71,0
1/21/2022,11:20,25.34,57.74268143,71,71,56.87904123,71,58.71119396,120,74,74,120,74,120
